HMS Property ID,Dispose Date,Address Line1,Address Line2,City,County,Post Code,Locality1,Locality2,Locality3,Locality4,DwellingCode,post_preamble
MARKHT501402,NULL,5 Apartment 1402  Markham H Crossharbour Plaza,London,                                                  ,                                                  ,E14 9XN,IF ,231,,,3,Apartment 1402  Markham H
MARKHT501403,NULL,5 Apartment 1403  Markham H Crossharbour Plaza,London,                                                  ,                                                  ,E14 9XN,IF ,231,,,3,Apartment 1403  Markham H
MARKHT501404,NULL,5 Apartment 1404  Markham H Crossharbour Plaza,London,                                                  ,                                                  ,E14 9XN,IF ,231,,,3,Apartment 1404  Markham H
MARKHT501405,NULL,5 Apartment 1405  Markham H Crossharbour Plaza,London,                                                  ,                                                  ,E14 9XN,IF ,231,,,3,Apartment 1405  Markham H
MARKHT501406,NULL,5 Apartment 1406  Markham H Crossharbour Plaza,London,                                                  ,                                                  ,E14 9XN,IF ,231,,,3,Apartment 1406  Markham H
MARKHT501407,NULL,5 Apartment 1407  Markham H Crossharbour Plaza,London,                                                  ,                                                  ,E14 9XN,IF ,231,,,3,Apartment 1407  Markham H
MARLBO002200,NULL,22  Marlborough Road,Maidenhead,Berkshire                                         ,Berkshire                                         ,SL6 4LG,BF ,298,,,3,
MARNCT000100,NULL, Flat 1 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 1
MARNCT000200,NULL, Flat 2 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 2
MARNCT000300,NULL, Flat 3 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 3
MARNCT000400,NULL, Flat 4 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 4
MARNCT000500,NULL, Flat 5 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 5
MARNCT000600,NULL, Flat 6 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 6
MARNCT000700,NULL, Flat 7 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 7
MARNCT000800,NULL, Flat 8 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 8
MARNCT000900,NULL, Flat 9 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 9
MARNCT001000,NULL, Flat 10 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 10
MARNCT001100,NULL, Flat 11 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 11
MARNCT001200,NULL, Flat 12 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 12
MARNCT001300,NULL, Flat 13 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 13
MARNCT001400,NULL, Flat 14 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 14
MARNCT001500,NULL, Flat 15 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 15
MARNCT001600,NULL, Flat 16 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 16
MARNCT001700,NULL, Flat 17 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 17
MARNCT001800,NULL, Flat 18 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 18
MARNCT001900,NULL, Flat 19 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 19
MARNCT002000,NULL, Flat 20 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 20
MARNCT002100,NULL, Flat 21 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 21
MARNCT002200,NULL, Flat 22 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 22
MARNCT002300,NULL, Flat 23 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 23
MARNCT002400,NULL, Flat 24 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 24
MARNCT002500,NULL, Flat 25 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 25
MARNCT002600,NULL, Flat 26 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 26
MARNCT002700,NULL, Flat 27 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 27
MARNCT002800,NULL, Flat 28 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 28
MARNIE002900,NULL, Flat 29 Marnie Court,675 High Road,Leytonstone                                       ,London                                            ,E11 4RB,EF ,232,,,3,Flat 29
